# JVM native method bindings extracted from binary (RegisterNatives tables)
# Format: library|java_class.method|signature|native_symbol|confidence
#
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertNotYetValid|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertNotYetValid|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertRejected|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertRejected|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertRevoked|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertRevoked|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertSignatureFailure|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertSignatureFailure|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertUntrusted|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertUntrusted|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCrlHasExpired|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCrlHasExpired|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCrlNotYetValid|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCrlNotYetValid|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCrlPathValidationError|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCrlPathValidationError|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCrlSignatureFailure|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCrlSignatureFailure|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrDaneNoMatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrDaneNoMatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrDepthZeroSelfSignedCert|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrDepthZeroSelfSignedCert|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrDifferntCrlScope|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrDifferntCrlScope|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrEmailMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrEmailMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrErrorInCertNotAfterField|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrErrorInCertNotAfterField|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrErrorInCertNotBeforeField|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrErrorInCertNotBeforeField|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrErrorInCrlLastUpdateField|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrErrorInCrlLastUpdateField|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrErrorInCrlNextUpdateField|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrErrorInCrlNextUpdateField|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrExcludedViolation|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrExcludedViolation|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrHostnameMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrHostnameMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrInvalidCa|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrInvalidCa|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrInvalidExtension|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrInvalidExtension|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrInvalidNonCa|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrInvalidNonCa|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrInvalidPolicyExtension|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrInvalidPolicyExtension|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrInvalidPurpose|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrInvalidPurpose|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrIpAddressMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrIpAddressMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrKeyUsageNoCertSign|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrKeyUsageNoCertSign|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrKeyUsageNoCrlSign|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrKeyUsageNoCrlSign|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrKeyUsageNoDigitalSignature|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrKeyUsageNoDigitalSignature|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrNoExplicitPolicy|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrNoExplicitPolicy|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrOutOfMem|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrOutOfMem|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrPathLengthExceeded|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrPathLengthExceeded|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrPathLoop|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrPathLoop|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrPermittedViolation|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrPermittedViolation|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrProxyCertificatesNotAllowed|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrProxyCertificatesNotAllowed|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrProxyPathLengthExceeded|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrProxyPathLengthExceeded|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSelfSignedCertInChain|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSelfSignedCertInChain|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSubjectIssuerMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSubjectIssuerMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSubtreeMinMax|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSubtreeMinMax|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBCannotSignP384WithP256|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBCannotSignP384WithP256|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBInvalidAlgorithm|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBInvalidAlgorithm|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBInvalidCurve|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBInvalidCurve|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBInvalidSignatureAlgorithm|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBInvalidSignatureAlgorithm|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBInvalidVersion|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBInvalidVersion|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrSuiteBLosNotAllowed|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrSuiteBLosNotAllowed|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToDecodeIssuerPublicKey|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToDecodeIssuerPublicKey|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToDecryptCertSignature|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToDecryptCertSignature|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToDecryptCrlSignature|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToDecryptCrlSignature|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToGetCrlIssuer|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToGetCrlIssuer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToGetCrl|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToGetCrl|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToGetIssuerCertLocally|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToGetIssuerCertLocally|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToGetIssuerCert|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToGetIssuerCert|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnableToVerifyLeafSignature|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnableToVerifyLeafSignature|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnhandledCriticalCrlExtension|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnhandledCriticalCrlExtension|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnhandledCriticalExtension|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnhandledCriticalExtension|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnnestedResource|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnnestedResource|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnspecified|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnspecified|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnsupportedConstraintSyntax|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnsupportedConstraintSyntax|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnsupportedConstraintType|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnsupportedConstraintType|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnsupportedExtensionFeature|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnsupportedExtensionFeature|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrUnsupportedNameSyntax|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrUnsupportedNameSyntax|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vOK|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vOK|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.addCredential|(JJ)V|netty_internal_tcnative_SSL_addCredential|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.authenticationMethods|(J)[Ljava/lang/String;|netty_internal_tcnative_SSL_authenticationMethods|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioClearByteBuffer|(J)V|netty_internal_tcnative_SSL_bioClearByteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioFlushByteBuffer|(J)I|netty_internal_tcnative_SSL_bioFlushByteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioLengthByteBuffer|(J)I|netty_internal_tcnative_SSL_bioLengthByteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioLengthNonApplication|(J)I|netty_internal_tcnative_SSL_bioLengthNonApplication|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioNewByteBuffer|(JI)J|netty_internal_tcnative_SSL_bioNewByteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioSetByteBuffer|(JJIZ)V|netty_internal_tcnative_SSL_bioSetByteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioSetFd|(JI)V|netty_internal_tcnative_SSL_bioSetFd|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.bioWrite|(JJI)I|netty_internal_tcnative_SSL_bioWrite|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.clearError|()V|netty_internal_tcnative_SSL_clearError|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.clearOptions|(JI)V|netty_internal_tcnative_SSL_clearOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.doHandshake|(J)I|netty_internal_tcnative_SSL_doHandshake|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.enableOcsp|(J)V|netty_internal_tcnative_SSL_enableOcsp|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.fipsModeSet|(I)V|netty_internal_tcnative_SSL_fipsModeSet|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.freeBIO|(J)V|netty_internal_tcnative_SSL_freeBIO|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.freePrivateKey|(J)V|netty_internal_tcnative_SSL_freePrivateKey|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.freeSSL|(J)V|netty_internal_tcnative_SSL_freeSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.freeX509Chain|(J)V|netty_internal_tcnative_SSL_freeX509Chain|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getAlpnSelected|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getAlpnSelected|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getCipherForSSL|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getCipherForSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getCiphers|(J)[Ljava/lang/String;|netty_internal_tcnative_SSL_getCiphers|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getClientRandom|(J)[B|netty_internal_tcnative_SSL_getClientRandom|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getErrorString|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getErrorString|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getError|(JI)I|netty_internal_tcnative_SSL_getError|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getHandshakeCount|(J)I|netty_internal_tcnative_SSL_getHandshakeCount|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getLastErrorNumber|()I|netty_internal_tcnative_SSL_getLastErrorNumber|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getLastError|()Ljava/lang/String;|netty_internal_tcnative_SSL_getLastError|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getMasterKey|(J)[B|netty_internal_tcnative_SSL_getMasterKey|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getMaxWrapOverhead|(J)I|netty_internal_tcnative_SSL_getMaxWrapOverhead|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getMode|(J)I|netty_internal_tcnative_SSL_getMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getNextProtoNegotiated|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getNextProtoNegotiated|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getOcspResponse|(J)[B|netty_internal_tcnative_SSL_getOcspResponse|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getOptions|(J)I|netty_internal_tcnative_SSL_getOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getPeerCertChain|(J)[[B|netty_internal_tcnative_SSL_getPeerCertChain|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getPeerCertificate|(J)[B|netty_internal_tcnative_SSL_getPeerCertificate|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getSelectedCredential|(J)J|netty_internal_tcnative_SSL_getSelectedCredential|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getServerRandom|(J)[B|netty_internal_tcnative_SSL_getServerRandom|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getSessionId|(J)[B|netty_internal_tcnative_SSL_getSessionId|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getSession|(J)J|netty_internal_tcnative_SSL_getSession|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getShutdown|(J)I|netty_internal_tcnative_SSL_getShutdown|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getSigAlgs|(J)[Ljava/lang/String;|netty_internal_tcnative_SSL_getSigAlgs|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getSniHostname|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getSniHostname|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getTask|(J)Ljava/lang/Runnable;|netty_internal_tcnative_SSL_getTask|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getTimeout|(J)J|netty_internal_tcnative_SSL_getTimeout|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getTime|(J)J|netty_internal_tcnative_SSL_getTime|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.getVersion|(J)Ljava/lang/String;|netty_internal_tcnative_SSL_getVersion|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.initialize|(Ljava/lang/String;)I|netty_internal_tcnative_SSL_initialize|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.isInInit|(J)I|netty_internal_tcnative_SSL_isInInit|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.isSessionReused|(J)Z|netty_internal_tcnative_SSL_isSessionReused|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.loadPrivateKeyFromEngine|(Ljava/lang/String;Ljava/lang/String;)J|netty_internal_tcnative_SSL_loadPrivateKeyFromEngine|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.newMemBIO|()J|netty_internal_tcnative_SSL_newMemBIO|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.newSSL|(JZ)J|netty_internal_tcnative_SSL_newSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.parsePrivateKey|(JLjava/lang/String;)J|netty_internal_tcnative_SSL_parsePrivateKey|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.parseX509Chain|(J)J|netty_internal_tcnative_SSL_parseX509Chain|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.readFromSSL|(JJI)I|netty_internal_tcnative_SSL_readFromSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setCertificateBio|(JJJLjava/lang/String;)V|netty_internal_tcnative_SSL_setCertificateBio|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setCertificateChainBio|(JJZ)V|netty_internal_tcnative_SSL_setCertificateChainBio|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setCipherSuites|(JLjava/lang/String;Z)Z|netty_internal_tcnative_SSL_setCipherSuites|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setCurves0|(J[I)Z|netty_internal_tcnative_SSL_setCurves0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setCurvesList0|(JLjava/lang/String;)Z|netty_internal_tcnative_SSL_setCurvesList0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setHostNameValidation|(JILjava/lang/String;)V|netty_internal_tcnative_SSL_setHostNameValidation|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setKeyMaterialClientSide|(JJJJJ)V|netty_internal_tcnative_SSL_setKeyMaterialClientSide|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setKeyMaterial|(JJJ)V|netty_internal_tcnative_SSL_setKeyMaterial|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setMode|(JI)I|netty_internal_tcnative_SSL_setMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setOcspResponse|(J[B)V|netty_internal_tcnative_SSL_setOcspResponse|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setOptions|(JI)V|netty_internal_tcnative_SSL_setOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setRenegotiateMode|(JI)V|netty_internal_tcnative_SSL_setRenegotiateMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setSession|(JJ)Z|netty_internal_tcnative_SSL_setSession|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setShutdown|(JI)V|netty_internal_tcnative_SSL_setShutdown|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setTimeout|(JJ)J|netty_internal_tcnative_SSL_setTimeout|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setTlsExtHostName0|(JLjava/lang/String;)V|netty_internal_tcnative_SSL_setTlsExtHostName0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.setVerify|(JII)V|netty_internal_tcnative_SSL_setVerify|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.shutdownSSL|(J)I|netty_internal_tcnative_SSL_shutdownSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.SSL.sslPending|(J)I|netty_internal_tcnative_SSL_sslPending|BIN_SCAN
